time	geo	champ	r	rb
2008-01-01	IT	mdhim	0.07713804174638933	0.09656839281467189
2008-01-01	IT	mdhimfi	0.05751268961670632	0.07507954645069191
2008-01-01	IT	tb	0.05759140348279878	0.06655169762558588
2008-01-01	ES	md	0.05950811650117616	0.06730432506451298
2008-01-01	ES	mdhfi	0.055912818706545624	0.06216615530310411
2008-01-01	ES	mdhi	0.08884013014302569	0.10434333315554456
2008-01-01	ES	mdhifi	0.08254551361121878	0.09518562633882176
2008-01-01	ES	mdhim	0.08068680338537908	0.09371836321191866
2008-01-01	ES	mdhimfi	0.0690205506956558	0.07958959925017049
2008-01-01	ES	tb	0.05610461421345321	0.06280479871333912
2008-01-01	NL	md	0.06630444598556609	0.07912660159358466
2008-01-01	NL	mdhfi	0.061776383826008585	0.07262222992319803
2008-01-01	NL	mdhi	0.14324936330884122	0.1760145874876021
2008-01-01	NL	mdhifi	0.13821940487366746	0.16751292785474187
2008-01-01	NL	mdhim	0.11490114109136333	0.1387910783309922
2008-01-01	NL	mdhimfi	0.09828796022386561	0.11911861438716723
2008-01-01	NL	tb	0.056125762867108867	0.0664325903535081
2008-01-01	BE	md	0.02848458283476128	0.04037511484219599
2008-01-01	BE	mdhfi	0.03115377363887113	0.04140196615130536
2008-01-01	BE	mdhi	0.03824093073320068	0.06244929730343073
2008-01-01	BE	mdhifi	0.044569844327657086	0.06619301921487507
2008-01-01	BE	mdhim	0.041608980985923354	0.06370236221684303
2008-01-01	BE	mdhimfi	0.040423637675780846	0.06003526971593456
2008-01-01	BE	tb	0.029714524417837857	0.040414651554551234
2007-01-01	DE	md	0.0625750873932779	0.07295187230427573
2007-01-01	DE	mdhfi	0.06155872725318262	0.07057806651129404
2007-01-01	DE	mdhi	0.10676101604909669	0.13283204271877222
2007-01-01	DE	mdhifi	0.10634999439581334	0.1296958077001711
2007-01-01	DE	mdhim	0.10518312334635874	0.12533851480997127
2007-01-01	DE	mdhimfi	0.08129205650043322	0.09913718366727703
2007-01-01	DE	tb	0.06561228891771331	0.0744291259083435
2007-01-01	FR	md	0.04900015426068237	0.060316421483933735
2007-01-01	FR	mdhfi	0.05050054260227895	0.05986271659698481
2007-01-01	FR	mdhi	0.08461030666884214	0.12711001792434104
2007-01-01	FR	mdhifi	0.09242400735215225	0.1289991482717191
2007-01-01	FR	mdhim	0.06720173245040026	0.0914173860136038
2007-01-01	FR	mdhimfi	0.051448338923312534	0.07180809500949972
2007-01-01	FR	tb	0.05255663889062608	0.06227642319510406
2007-01-01	IT	md	0.06088522139110632	0.0723373158161686
2007-01-01	IT	mdhfi	0.057356884949546785	0.0673074353517674
2007-01-01	IT	mdhi	0.08387866553157332	0.10985964306958271
2007-01-01	IT	mdhifi	0.07663682810431836	0.0997313224913071
2007-01-01	IT	mdhim	0.0828846544353852	0.10424577643590344
2007-01-01	IT	mdhimfi	0.06255133106017774	0.08140116344235261
2007-01-01	IT	tb	0.06074510526151735	0.07061437280975508
2007-01-01	ES	md	0.054388581679483	0.06759961862014821
2007-01-01	ES	mdhfi	0.051963868980319614	0.06304186048160798
2007-01-01	ES	mdhi	0.08111057802067823	0.10777513362171152
2007-01-01	ES	mdhifi	0.07699687643429835	0.09971911790932875
2007-01-01	ES	mdhim	0.07341282328271194	0.09570643881783006
2007-01-01	ES	mdhimfi	0.06403759624198949	0.08293547616485371
2007-01-01	ES	tb	0.051236595256657115	0.06263381818549288
2007-01-01	NL	md	0.06897921408113243	0.08258029835957112
2007-01-01	NL	mdhfi	0.06396581761006792	0.07538606817787509
2007-01-01	NL	mdhi	0.14631258456034799	0.18080015954926884
2007-01-01	NL	mdhifi	0.14031114078385687	0.1709589976458309
2007-01-01	NL	mdhim	0.11890211164402971	0.14415026947531395
2007-01-01	NL	mdhimfi	0.10013564652636857	0.12200805768614201
2007-01-01	NL	tb	0.058984971355224375	0.0699341861596577
2007-01-01	BE	md	0.038591448492477164	0.051534053015107224
2007-01-01	BE	mdhfi	0.04001258835076452	0.050743975690876034
2007-01-01	BE	mdhi	0.05465200438875818	0.0804479483503688
2007-01-01	BE	mdhifi	0.05876890493904293	0.0809411275069573
2007-01-01	BE	mdhim	0.05766737214950996	0.08134699485566618
2007-01-01	BE	mdhimfi	0.05362404073618899	0.07385521855763934
2007-01-01	BE	tb	0.03894490034954214	0.05055347261174352
2006-01-01	DE	md	0.06124406983925238	0.07173146304254459
2006-01-01	DE	mdhfi	0.05871699592441189	0.06818102028325775
2006-01-01	DE	mdhi	0.10032063197161137	0.12631030305998886
2006-01-01	DE	mdhifi	0.09590288837141403	0.12008672014137103
2006-01-01	DE	mdhim	0.10142466963085915	0.12161073696037737
2006-01-01	DE	mdhimfi	0.07362910980578935	0.09219616273978272
2006-01-01	DE	tb	0.06504991844924668	0.07395022924927583
2006-01-01	FR	md	0.04739574987803717	0.05865949261696423
2006-01-01	FR	mdhfi	0.04889899806768756	0.05832886103126691
2006-01-01	FR	mdhi	0.07930526749473829	0.12118925662121872
2006-01-01	FR	mdhifi	0.08683852321674848	0.12328731896963199
2006-01-01	FR	mdhim	0.06361509979021618	0.0875703969672798
2006-01-01	FR	mdhimfi	0.04854484850969809	0.06892061265953561
2006-01-01	FR	tb	0.05074386860606519	0.06041458839732717
2006-01-01	IT	md	0.06310956950134436	0.07363831525261279
2006-01-01	IT	mdhfi	0.06086871879910102	0.0697416490278792
2006-01-01	IT	mdhi	0.08628327872144419	0.11001435453917352
2006-01-01	IT	mdhifi	0.08208489482323056	0.10254956296884395
2006-01-01	IT	mdhim	0.0865022338254779	0.10607281815838945
2006-01-01	IT	mdhimfi	0.06720078881084399	0.0839546854333462
2006-01-01	IT	tb	0.06317895463712776	0.07224253994595364
2006-01-01	ES	md	0.05277429473524016	0.0645423064775994
2006-01-01	ES	mdhfi	0.05118537630356954	0.06091750885696543
2006-01-01	ES	mdhi	0.08303690499923731	0.10687602394754696
2006-01-01	ES	mdhifi	0.08079653320295246	0.10085257249964447
2006-01-01	ES	mdhim	0.07269495747758777	0.09260879772379271
2006-01-01	ES	mdhimfi	0.0671152002302181	0.08377513649061966
2006-01-01	ES	tb	0.04879483223043265	0.05896113149983258
2006-01-01	NL	md	0.0658012274171521	0.07913450372192982
2006-01-01	NL	mdhfi	0.0595530950993629	0.07052924471908044
2006-01-01	NL	mdhi	0.14323020115104193	0.177056350225543
2006-01-01	NL	mdhifi	0.1344146554136231	0.16401082449922982
2006-01-01	NL	mdhim	0.11732435727178488	0.14206248022173726
2006-01-01	NL	mdhimfi	0.09563627778698654	0.11669400723911914
2006-01-01	NL	tb	0.05701575661910419	0.06774676650673381
2006-01-01	BE	md	0.0369343425212756	0.050206002335026124
2006-01-01	BE	mdhfi	0.037428166749340644	0.0483775153800178
2006-01-01	BE	mdhi	0.05080820023802317	0.07701578851245151
2006-01-01	BE	mdhifi	0.052877024106014386	0.0753118242868433
2006-01-01	BE	mdhim	0.05439417660053554	0.07858244525830062
2006-01-01	BE	mdhimfi	0.0485179877874866	0.06910332479521641
2006-01-01	BE	tb	0.037165493795246175	0.049047470966287664
2005-01-01	DE	md	0.055619611734781894	0.06430909450405167
2005-01-01	DE	mdhfi	0.05371889026893667	0.06036894715130473
2005-01-01	DE	mdhi	0.08788871067352537	0.10926147534044069
2005-01-01	DE	mdhifi	0.08482304497667377	0.10170924389342408
2005-01-01	DE	mdhim	0.09060755784912075	0.10723249192281889
2005-01-01	DE	mdhimfi	0.06518993652984965	0.07816766252301685
2005-01-01	DE	tb	0.059482965282636725	0.06685454452914746
2005-01-01	FR	md	0.048778626329025486	0.05808033770228503
2005-01-01	FR	mdhfi	0.04992721967859067	0.057740583643617414
2005-01-01	FR	mdhi	0.08595208051979679	0.12016563299707973
2005-01-01	FR	mdhifi	0.09226082779504777	0.12208340702535071
2005-01-01	FR	mdhim	0.06605299189626512	0.08567436982825015
2005-01-01	FR	mdhimfi	0.051768139662532645	0.06850177931858327
2005-01-01	FR	tb	0.051446002993970286	0.05942889936432276
2005-01-01	IT	md	0.06810786219447394	0.0765159995222692
2005-01-01	IT	mdhfi	0.06566765929447071	0.07210544078297572
2005-01-01	IT	mdhi	0.09844750408101573	0.11733755068106014
2005-01-01	IT	mdhifi	0.09413627105488298	0.10894392434800705
2005-01-01	IT	mdhim	0.09603357450449443	0.11164546962902494
2005-01-01	IT	mdhimfi	0.07722509477116248	0.08937261682706939
2005-01-01	IT	tb	0.06739877632218684	0.07463316963128833
2005-01-01	ES	md	0.05364901997911874	0.06482926912665606
2005-01-01	ES	mdhfi	0.051983908701737906	0.06146890885522744
2005-01-01	ES	mdhi	0.08600450102506177	0.10853516358763166
2005-01-01	ES	mdhifi	0.08368241290071231	0.1031213059466431
2005-01-01	ES	mdhim	0.07460552886075644	0.09343847910914378
2005-01-01	ES	mdhimfi	0.06956376081772334	0.0857229806529932
2005-01-01	ES	tb	0.04942015899367749	0.05907083438564779
2005-01-01	NL	md	0.05809313426348783	0.07124038496664331
2005-01-01	NL	mdhfi	0.05069824650114328	0.06111781332464525
2005-01-01	NL	mdhi	0.12712444131261058	0.15985777216403083
2005-01-01	NL	mdhifi	0.11488961632779511	0.14248431735430644
2005-01-01	NL	mdhim	0.10612261796025203	0.13019243617392523
2005-01-01	NL	mdhimfi	0.08216654166339177	0.1019016685099695
2005-01-01	NL	tb	0.05091237514737793	0.06148923981222936
2005-01-01	BE	md	0.039491562570528424	0.05170822192994513
2005-01-01	BE	mdhfi	0.03985285859355947	0.0500839160079985
2005-01-01	BE	mdhi	0.05585268843927765	0.07972805663244935
2005-01-01	BE	mdhifi	0.05786274287518115	0.07861969476192039
2005-01-01	BE	mdhim	0.05889215424259241	0.08099453166180699
2005-01-01	BE	mdhimfi	0.05325714648235284	0.07236194470361693
2005-01-01	BE	tb	0.0389357631369641	0.04986344673201718
2004-01-01	DE	md	0.05472817825798611	0.062339933627678104
2004-01-01	DE	mdhfi	0.05146525196599166	0.05782111190337192
2004-01-01	DE	mdhi	0.0854053055583085	0.10401287799895442
2004-01-01	DE	mdhifi	0.07887062969140261	0.09491793599073775
2004-01-01	DE	mdhim	0.08855414969488908	0.10306136141880962
2004-01-01	DE	mdhimfi	0.0607473418491198	0.0731072178300454
2004-01-01	DE	tb	0.05788510894616448	0.06432730038478585
2004-01-01	FR	md	0.05096263132510288	0.060270660184672885
2004-01-01	FR	mdhfi	0.05267965771629193	0.05980108514447805
2004-01-01	FR	mdhi	0.09491988012663732	0.12881902677797002
2004-01-01	FR	mdhifi	0.10362590818279718	0.13051322034148824
2004-01-01	FR	mdhim	0.07034400718201958	0.089817499274438
2004-01-01	FR	mdhimfi	0.05827402283979156	0.07339410111280666
2004-01-01	FR	tb	0.05321634725986516	0.06120235692582202
2004-01-01	IT	md	0.07212932276908851	0.08086376537888432
2004-01-01	IT	mdhfi	0.07017398397333272	0.07690114165148325
2004-01-01	IT	mdhi	0.10500699190484691	0.12442215332358575
2004-01-01	IT	mdhifi	0.1019896325785012	0.11730155311792996
2004-01-01	IT	mdhim	0.10233185424109772	0.11845280821070131
2004-01-01	IT	mdhimfi	0.08406307538144456	0.0966836437470572
2004-01-01	IT	tb	0.07102961217652906	0.07854404943581172
2004-01-01	ES	md	0.05850972042362573	0.06686032953230936
2004-01-01	ES	mdhfi	0.0567038482402136	0.0634450073092452
2004-01-01	ES	mdhi	0.09630183443118416	0.11293568044573843
2004-01-01	ES	mdhifi	0.09395812147095885	0.10761886967562045
2004-01-01	ES	mdhim	0.08258599086124732	0.09651746855998238
2004-01-01	ES	mdhimfi	0.07825086580043766	0.08962790652625664
2004-01-01	ES	tb	0.053342392271021444	0.060542621786757324
2004-01-01	NL	md	0.05371384777881426	0.06549652558552352
2004-01-01	NL	mdhfi	0.04677825323294516	0.055236048977419995
2004-01-01	NL	mdhi	0.11297539146875463	0.14177101971034423
2004-01-01	NL	mdhifi	0.10142606138947474	0.12343523292747112
2004-01-01	NL	mdhim	0.0962313218972641	0.11751011916561355
2004-01-01	NL	mdhimfi	0.07286391826336376	0.08867518465801189
2004-01-01	NL	tb	0.048047964690134504	0.057514190951478986
2004-01-01	BE	md	0.03687422400594596	0.04863099363396837
2004-01-01	BE	mdhfi	0.03690218318829432	0.04658475305176519
2004-01-01	BE	mdhi	0.05198100214953648	0.07459462452922136
2004-01-01	BE	mdhifi	0.05325287184606578	0.07259659905655023
2004-01-01	BE	mdhim	0.054771370510154904	0.07577153550143562
2004-01-01	BE	mdhimfi	0.049170938858381585	0.06703193292287751
2004-01-01	BE	tb	0.03606205379092915	0.046549179985742054
2003-01-01	DE	md	0.05277921857499174	0.05908363792936897
2003-01-01	DE	mdhfi	0.05152737917648712	0.056403040269953776
2003-01-01	DE	mdhi	0.07837168023236712	0.09365606469100556
2003-01-01	DE	mdhifi	0.07666353678191039	0.0888710616899738
2003-01-01	DE	mdhim	0.08406871191967728	0.0960046702567812
2003-01-01	DE	mdhimfi	0.059146401684161944	0.06856458407034298
2003-01-01	DE	tb	0.05657828642909901	0.061907680515163196
2003-01-01	FR	md	0.053029980095828266	0.06139608651873434
2003-01-01	FR	mdhfi	0.05448878447919377	0.06135140117402835
2003-01-01	FR	mdhi	0.10315223859463846	0.13317757588992157
2003-01-01	FR	mdhifi	0.1110077597217675	0.13650081154897659
2003-01-01	FR	mdhim	0.07372531222521837	0.09102713061209683
2003-01-01	FR	mdhimfi	0.062676140445116	0.07706978374267967
2003-01-01	FR	tb	0.05432622751810904	0.06149785368172998
2003-01-01	IT	md	0.07490574344645778	0.08351298418062236
2003-01-01	IT	mdhfi	0.07303696698627093	0.0790955127333401
2003-01-01	IT	mdhi	0.11219006889507828	0.13127314227147396
2003-01-01	IT	mdhifi	0.10958294816038218	0.1233388648351028
2003-01-01	IT	mdhim	0.10867196129781313	0.12457101918516975
2003-01-01	IT	mdhimfi	0.09063547075674734	0.10201291591983197
2003-01-01	IT	tb	0.07339314249789572	0.08080660563331817
2003-01-01	ES	md	0.061979656705598275	0.07080233606803121
2003-01-01	ES	mdhfi	0.05985152255160575	0.0674891637541331
2003-01-01	ES	mdhi	0.10320839469267637	0.1205480682088116
2003-01-01	ES	mdhifi	0.10040596773016691	0.11567637400761836
2003-01-01	ES	mdhim	0.08793650213955408	0.10248004038659005
2003-01-01	ES	mdhimfi	0.08373912590867255	0.09647472821251744
2003-01-01	ES	tb	0.056071634484647595	0.06366320995733205
2003-01-01	NL	md	0.05325699234536818	0.06409418599148035
2003-01-01	NL	mdhfi	0.045616573296521266	0.05358622102202531
2003-01-01	NL	mdhi	0.11129041389632721	0.13714312114625074
2003-01-01	NL	mdhifi	0.09838075603328764	0.11863019579311788
2003-01-01	NL	mdhim	0.09506990464098847	0.1143160840850668
2003-01-01	NL	mdhimfi	0.07120109945475715	0.08585622544052365
2003-01-01	NL	tb	0.047073735047535134	0.05577113785460549
2003-01-01	BE	md	0.0323883342954124	0.04327969786686526
2003-01-01	BE	mdhfi	0.03403227150600495	0.043260081632032654
2003-01-01	BE	mdhi	0.03987865088516047	0.06049199495651093
2003-01-01	BE	mdhifi	0.04375024730827926	0.06191415965213365
2003-01-01	BE	mdhim	0.04452177106903727	0.06374830480383702
2003-01-01	BE	mdhimfi	0.040575176048933063	0.05742088519192596
2003-01-01	BE	tb	0.031953287371848556	0.04162648400681387
2002-01-01	DE	md	0.05423575143716287	0.05981265076516013
2002-01-01	DE	mdhfi	0.05439397109275757	0.05903299287751237
2002-01-01	DE	mdhi	0.07946173112457071	0.09283306518737508
2002-01-01	DE	mdhifi	0.08129329557943146	0.0927859544546639
2002-01-01	DE	mdhim	0.08574206214045806	0.09621267851407087
2002-01-01	DE	mdhimfi	0.06287943933975491	0.07176888023948536
2002-01-01	DE	tb	0.05847760829212197	0.06319245940717473
2002-01-01	FR	md	0.05374816686086301	0.06395649145853975
2002-01-01	FR	mdhfi	0.05530331501844332	0.06349295251335575
2002-01-01	FR	mdhi	0.10357019220988038	0.13967427798860596
2002-01-01	FR	mdhifi	0.11161387328998416	0.14156120091689628
2002-01-01	FR	mdhim	0.07424599925617795	0.0951523455785235
2002-01-01	FR	mdhimfi	0.0633689724605523	0.08037162028307193
2002-01-01	FR	tb	0.05490950856787123	0.06364811604132746
2002-01-01	IT	md	0.07547978438602397	0.08542441258482185
2002-01-01	IT	mdhfi	0.0747749991289823	0.0824830372410123
2002-01-01	IT	mdhi	0.11584757923438822	0.13788591811822987
2002-01-01	IT	mdhifi	0.11604838095820999	0.13354839158838455
2002-01-01	IT	mdhim	0.11103361520126488	0.12944603643301134
2002-01-01	IT	mdhimfi	0.09624873693556157	0.11076297578668137
2002-01-01	IT	tb	0.0735262740732327	0.08209844503400764
2002-01-01	ES	md	0.0621623987338722	0.0714869216534292
2002-01-01	ES	mdhfi	0.06018626998288195	0.06792172346877318
2002-01-01	ES	mdhi	0.10330766829201102	0.12137382391876178
2002-01-01	ES	mdhifi	0.10090042332499019	0.11615012546566669
2002-01-01	ES	mdhim	0.08742158243899119	0.10259062775599471
2002-01-01	ES	mdhimfi	0.08423125592137366	0.09696164417354969
2002-01-01	ES	tb	0.05570960001436377	0.06371431789645983
2002-01-01	NL	md	0.05419537003647542	0.06726973046139213
2002-01-01	NL	mdhfi	0.04762866228292679	0.05818419300056437
2002-01-01	NL	mdhi	0.11180019429363484	0.1421295005690794
2002-01-01	NL	mdhifi	0.10212361074018533	0.12819157232560927
2002-01-01	NL	mdhim	0.09674830595363788	0.11951415193101506
2002-01-01	NL	mdhimfi	0.07454548625024301	0.09357388583241154
2002-01-01	NL	tb	0.04847637472011068	0.05897114953318932
2002-01-01	BE	md	0.03158666294839543	0.043274995149750646
2002-01-01	BE	mdhfi	0.03234334506730674	0.041832244374477655
2002-01-01	BE	mdhi	0.036621957926947064	0.058754760725577435
2002-01-01	BE	mdhifi	0.038551604495422324	0.057257153325505364
2002-01-01	BE	mdhim	0.04207522519418223	0.06276041315113368
2002-01-01	BE	mdhimfi	0.03582627765848608	0.053209475969220446
2002-01-01	BE	tb	0.03146742820399843	0.041833152345336994
2001-01-01	DE	md	0.05377263802245084	0.059459378829591465
2001-01-01	DE	mdhfi	0.054915646080284965	0.05968681169018413
2001-01-01	DE	mdhi	0.07867147936993718	0.0921763014792232
2001-01-01	DE	mdhifi	0.08292055847311214	0.09463137458801783
2001-01-01	DE	mdhim	0.0847588705389447	0.09535371527509195
2001-01-01	DE	mdhimfi	0.06425042643732674	0.07332447204395143
2001-01-01	DE	tb	0.05755399237900986	0.0623610983149726
2001-01-01	FR	md	0.0554862024897259	0.06781958982585043
2001-01-01	FR	mdhfi	0.057407208538879616	0.06743137622447784
2001-01-01	FR	mdhi	0.10408812407817095	0.1472767090749534
2001-01-01	FR	mdhifi	0.11330996042104827	0.14958372333884182
2001-01-01	FR	mdhim	0.07174450591677523	0.09683981043000933
2001-01-01	FR	mdhimfi	0.06457647286583883	0.08524925095258891
2001-01-01	FR	tb	0.05469212546494019	0.06523271494443714
2001-01-01	IT	md	0.07760119459845922	0.08983212662084625
2001-01-01	IT	mdhfi	0.07602822892481895	0.08596019708248578
2001-01-01	IT	mdhi	0.123343922381388	0.15043137452058927
2001-01-01	IT	mdhifi	0.1218175645581447	0.14435227211593726
2001-01-01	IT	mdhim	0.11630179487753242	0.13897592309634568
2001-01-01	IT	mdhimfi	0.10123348355972815	0.1199603966723787
2001-01-01	IT	tb	0.07501050713543532	0.08555158863555254
2001-01-01	ES	md	0.06354953161728448	0.07206848632694417
2001-01-01	ES	mdhfi	0.06143838541657697	0.06867865466424013
2001-01-01	ES	mdhi	0.1066520131807155	0.12294830144418886
2001-01-01	ES	mdhifi	0.10417794939349491	0.11827932773217188
2001-01-01	ES	mdhim	0.0889991743472017	0.10268986926024266
2001-01-01	ES	mdhimfi	0.08699259070542714	0.09876778345341859
2001-01-01	ES	tb	0.05601382940899692	0.06331115295483332
2001-01-01	NL	md	0.056947822300356214	0.07274057504652355
2001-01-01	NL	mdhfi	0.05077707044743718	0.06291226550946151
2001-01-01	NL	mdhi	0.11529415184562686	0.15108722944659117
2001-01-01	NL	mdhifi	0.1071021842254457	0.13636770104634344
2001-01-01	NL	mdhim	0.10109171361868857	0.12821891421073342
2001-01-01	NL	mdhimfi	0.07897927571651799	0.10056024849218743
2001-01-01	NL	tb	0.05019775384530999	0.06285710634680033
2001-01-01	BE	md	0.0326956469391427	0.04460177494584671
2001-01-01	BE	mdhfi	0.034043487071109664	0.04389040145714085
2001-01-01	BE	mdhi	0.03557241299110953	0.05780091012143352
2001-01-01	BE	mdhifi	0.0384379354405157	0.05755871827205603
2001-01-01	BE	mdhim	0.041972495926228676	0.06283501898696932
2001-01-01	BE	mdhimfi	0.03588554503511168	0.05373665242535359
2001-01-01	BE	tb	0.0333878418073299	0.0439467668869215
2000-01-01	DE	md	0.044891504494703256	0.05492649455572356
2000-01-01	DE	mdhfi	0.046704492387231934	0.055191412334990524
2000-01-01	DE	mdhi	0.05971743322873926	0.08349662643468406
2000-01-01	DE	mdhifi	0.06504034861342062	0.08584074675045945
2000-01-01	DE	mdhim	0.06856118948370021	0.08719826033765682
2000-01-01	DE	mdhimfi	0.050330085552754554	0.06642602968723146
2000-01-01	DE	tb	0.0493904150991954	0.05786999894586935
2000-01-01	FR	md	0.05703324015695377	0.06853374482298547
2000-01-01	FR	mdhfi	0.05761972421640167	0.06665636017045838
2000-01-01	FR	mdhi	0.11155654827568773	0.15167015355613478
2000-01-01	FR	mdhifi	0.11612155358039938	0.14865301273238876
2000-01-01	FR	mdhim	0.07430605846002428	0.0975523484252701
2000-01-01	FR	mdhimfi	0.06604400339267397	0.08454623430810046
2000-01-01	FR	tb	0.055139738461334194	0.06495004289962106
2000-01-01	IT	md	0.07847010656648659	0.08764633892851202
2000-01-01	IT	mdhfi	0.0779358624428972	0.08456561952985753
2000-01-01	IT	mdhi	0.12790416067270619	0.148334749751033
2000-01-01	IT	mdhifi	0.1289136783430717	0.1440411828515406
2000-01-01	IT	mdhim	0.11906577850538858	0.1361462968419893
2000-01-01	IT	mdhimfi	0.10698444293212943	0.11953863938042897
2000-01-01	IT	tb	0.07531982844462459	0.0832316924779775
2000-01-01	ES	md	0.05934885756076536	0.06857719231144023
2000-01-01	ES	mdhfi	0.05881759303624815	0.06645845267759513
2000-01-01	ES	mdhi	0.09772158525590556	0.11522888281160282
2000-01-01	ES	mdhifi	0.09818894467788351	0.11295145095575343
2000-01-01	ES	mdhim	0.08108210331330672	0.09577767857371934
2000-01-01	ES	mdhimfi	0.08190743203411646	0.09422204630738916
2000-01-01	ES	tb	0.05199332283357364	0.0598779704434395
2000-01-01	NL	md	0.05616307736564965	0.07296512433899009
2000-01-01	NL	mdhfi	0.04943509299622534	0.0637847123527357
2000-01-01	NL	mdhi	0.09422135398342107	0.13156649808766396
2000-01-01	NL	mdhifi	0.08259720415726586	0.11644975421779755
2000-01-01	NL	mdhim	0.08696192174988476	0.11546336690738243
2000-01-01	NL	mdhimfi	0.06141405174377193	0.08658466474802863
2000-01-01	NL	tb	0.049726017513742136	0.06316417266615133
2000-01-01	BE	md	0.03715184196096733	0.04941742949112568
2000-01-01	BE	mdhfi	0.03840171792365045	0.047706780125157354
2000-01-01	BE	mdhi	0.04339741511111985	0.06610581237575179
2000-01-01	BE	mdhifi	0.04633065048265515	0.06422907440748238
2000-01-01	BE	mdhim	0.04963724708775619	0.07104774385852983
2000-01-01	BE	mdhimfi	0.043472135754750695	0.06026626030405868
2000-01-01	BE	tb	0.03753153225099018	0.04838054190561346
1999-01-01	DE	md	0.048363702874312804	0.05791211366397252
1999-01-01	DE	mdhfi	0.047649650560615896	0.05483491655542332
1999-01-01	DE	mdhi	0.06890386239377329	0.0915826802131161
1999-01-01	DE	mdhifi	0.06837491298743048	0.08603050665710348
1999-01-01	DE	mdhim	0.07527827392743071	0.09299557623581378
1999-01-01	DE	mdhimfi	0.05272800783078151	0.06634329800954565
1999-01-01	DE	tb	0.05247977073951623	0.060541460505143606
1999-01-01	FR	md	0.054506793638028926	0.06531982859931346
1999-01-01	FR	mdhfi	0.0556463849840103	0.06453221196385121
1999-01-01	FR	mdhi	0.10873280284406688	0.1468581099736404
1999-01-01	FR	mdhifi	0.1151928452951608	0.14748288140912122
1999-01-01	FR	mdhim	0.07494720338629082	0.09688481601326342
1999-01-01	FR	mdhimfi	0.06510085929890248	0.08334946746918548
1999-01-01	FR	tb	0.053939499125259714	0.06313510625834949
1999-01-01	IT	md	0.07295656373266823	0.0835557501736804
1999-01-01	IT	mdhfi	0.07298248852781483	0.08147242702302936
1999-01-01	IT	mdhi	0.1174138528479161	0.14111853494771723
1999-01-01	IT	mdhifi	0.11950241901448923	0.13896897466328134
1999-01-01	IT	mdhim	0.11002015934756496	0.12982960687932568
1999-01-01	IT	mdhimfi	0.09912195121987397	0.1152685949058447
1999-01-01	IT	tb	0.07017489925415542	0.07931513783500936
1999-01-01	ES	md	0.06112515463270246	0.06976001231230239
1999-01-01	ES	mdhfi	0.06086651981572161	0.06796251466132458
1999-01-01	ES	mdhi	0.10107416985931028	0.11738224828395313
1999-01-01	ES	mdhifi	0.10220550397930028	0.11586439124213119
1999-01-01	ES	mdhim	0.08413857662369381	0.09779690726219045
1999-01-01	ES	mdhimfi	0.08503562251686358	0.0963999026785046
1999-01-01	ES	tb	0.05361672858877594	0.06097299948919705
1999-01-01	NL	md	0.05613617019405426	0.0728711786533609
1999-01-01	NL	mdhfi	0.04803041760744362	0.06259076230397732
1999-01-01	NL	mdhi	0.09232554779592862	0.12911226781964286
1999-01-01	NL	mdhifi	0.07739334343699274	0.11130120629841277
1999-01-01	NL	mdhim	0.08664176846420917	0.1147491664958376
1999-01-01	NL	mdhimfi	0.057650952831795985	0.08290920522971941
1999-01-01	NL	tb	0.04975225569677284	0.06308035681619124
1999-01-01	BE	md	0.032748058904207525	0.04493583261268488
1999-01-01	BE	mdhfi	0.033939252008996494	0.044025172618891405
1999-01-01	BE	mdhi	0.03675009915035406	0.05929552804260042
1999-01-01	BE	mdhifi	0.03939615286726433	0.05880995147493445
1999-01-01	BE	mdhim	0.042595133723134	0.06381526645547923
1999-01-01	BE	mdhimfi	0.036888939694309626	0.055067223459445834
1999-01-01	BE	tb	0.03374325724055379	0.04452584388327665
1998-01-01	DE	md	0.05092877266848967	0.059838754126583626
1998-01-01	DE	mdhfi	0.053597906702925524	0.058877520051394745
1998-01-01	DE	mdhi	0.07268903637444443	0.09377818180126112
1998-01-01	DE	mdhifi	0.08054787719366897	0.09348201169274038
1998-01-01	DE	mdhim	0.0789191307870086	0.09535367336882672
1998-01-01	DE	mdhimfi	0.06194083648854984	0.07188710866902716
1998-01-01	DE	tb	0.05545628291044467	0.06296629437668463
1998-01-01	FR	md	0.05780659607690791	0.06739608227956459
1998-01-01	FR	mdhfi	0.05946109611990552	0.06710729780684449
1998-01-01	FR	mdhi	0.11847024502472278	0.15265381426346525
1998-01-01	FR	mdhifi	0.12704544191082728	0.15511071902805587
1998-01-01	FR	mdhim	0.0819537178399967	0.10157770342698645
1998-01-01	FR	mdhimfi	0.0716745339393809	0.08750796823660538
1998-01-01	FR	tb	0.05723945394506124	0.06537049057456909
1998-01-01	IT	md	0.0734007611229957	0.08271580119766801
1998-01-01	IT	mdhfi	0.07545397266632427	0.08163654232481153
1998-01-01	IT	mdhi	0.12062301001773738	0.1414098397946451
1998-01-01	IT	mdhifi	0.12750363857092953	0.14165207278326264
1998-01-01	IT	mdhim	0.11240620907951805	0.1298121709077595
1998-01-01	IT	mdhimfi	0.10596945823957492	0.11772835332071532
1998-01-01	IT	tb	0.07042695981514703	0.07845891009685249
1998-01-01	ES	md	0.06323047488821033	0.07262278056998599
1998-01-01	ES	mdhfi	0.062280466712627554	0.06988195995631259
