time	geo	champ	rh	rbh
2014-01-01	IT	mdhfi	0.03866153168872514	0.04442621004258316
2014-01-01	IT	mdhi	0.060398698508745484	0.07678894697262459
2014-01-01	IT	mdhifi	0.04629771111084846	0.06055058278252346
2014-01-01	IT	mdhim	0.05969442995497918	0.07303455587359686
2014-01-01	IT	mdhimfi	0.03741220948213327	0.048929656196204666
2014-01-01	IT	tb	0.0413456685419755	0.04720470459604265
2014-01-01	ES	md	0.054413111397147024	0.06007574935156163
2014-01-01	ES	mdhfi	0.053797608791709924	0.058478215645302686
2014-01-01	ES	mdhi	0.05226197816016199	0.062392439847948095
2014-01-01	ES	mdhifi	0.05107885413953028	0.059567294779853466
2014-01-01	ES	mdhim	0.056199641569350776	0.06484880872162456
2014-01-01	ES	mdhimfi	0.04341262552734519	0.05062706878448669
2014-01-01	ES	tb	0.04643687194919121	0.05115210401050006
2014-01-01	NL	md	0.06037035498540296	0.07063309283758624
2014-01-01	NL	mdhfi	0.04592575125136096	0.05307320447247645
2014-01-01	NL	mdhi	0.14322897837407064	0.16825109889275866
2014-01-01	NL	mdhifi	0.11248780147577078	0.13065561330774633
2014-01-01	NL	mdhim	0.11261296549570944	0.13096119935794442
2014-01-01	NL	mdhimfi	0.08092859846171156	0.09399930950227336
2014-01-01	NL	tb	0.047423984507094265	0.05548509997045851
2014-01-01	BE	md	0.038731924503187236	0.050050408211389494
2014-01-01	BE	mdhfi	0.035911488198942076	0.04438940416900649
2014-01-01	BE	mdhi	0.05671690218010445	0.08059598316002359
2014-01-01	BE	mdhifi	0.05176494611942865	0.07028351339845908
2014-01-01	BE	mdhim	0.059152235929478686	0.08051741700117125
2014-01-01	BE	mdhimfi	0.045989910052500714	0.06244249635480039
2014-01-01	BE	tb	0.03691353422848659	0.04707074495605756
2013-01-01	DE	md	0.037368863360434906	0.04586831237885784
2013-01-01	DE	mdhfi	0.03530652490356203	0.04276176120447512
2013-01-01	DE	mdhi	0.05705362457070166	0.07963563257059678
2013-01-01	DE	mdhifi	0.05240807138340146	0.07284887794939046
2013-01-01	DE	mdhim	0.06108315287749312	0.07812398589696043
2013-01-01	DE	mdhimfi	0.039056940087321836	0.05429038288173117
2013-01-01	DE	tb	0.032856270183427835	0.040109102774670356
2013-01-01	FR	md	0.03559360676360311	0.044611199239484534
2013-01-01	FR	mdhfi	0.03593077710179883	0.042923118927244895
2013-01-01	FR	mdhi	0.05375106621902287	0.08894706668947315
2013-01-01	FR	mdhifi	0.05617754324956168	0.08464687847300884
2013-01-01	FR	mdhim	0.03751303006161553	0.05714130280914658
2013-01-01	FR	mdhimfi	0.026076626383794575	0.04155621363419806
2013-01-01	FR	tb	0.0315731947164744	0.039320406661116754
2013-01-01	IT	md	0.04189154960987137	0.04977189232304714
2013-01-01	IT	mdhfi	0.03771695600034886	0.044432640291784606
2013-01-01	IT	mdhi	0.052683821004308566	0.07158707863179618
2013-01-01	IT	mdhifi	0.04286329613332258	0.05933965664270072
2013-01-01	IT	mdhim	0.053455478512979694	0.06886065701010778
2013-01-01	IT	mdhimfi	0.034680731734475626	0.04801176994975714
2013-01-01	IT	tb	0.038721436432663126	0.04552150358287523
2013-01-01	ES	md	0.05384122255991967	0.05967174970256531
2013-01-01	ES	mdhfi	0.05438345698859943	0.05915611536411123
2013-01-01	ES	mdhi	0.04931765578018874	0.059624820284734696
2013-01-01	ES	mdhifi	0.050148743483326444	0.05869954210213613
2013-01-01	ES	mdhim	0.05440741730651881	0.06327670610899985
2013-01-01	ES	mdhimfi	0.04296683956469514	0.050293060859283846
2013-01-01	ES	tb	0.04653265632027323	0.05136882393966848
2013-01-01	NL	md	0.0606240526044744	0.06935524798809692
2013-01-01	NL	mdhfi	0.04745506359273464	0.05346042292678068
2013-01-01	NL	mdhi	0.14839750927332987	0.1700454596906102
2013-01-01	NL	mdhifi	0.12099989776047365	0.1365728814589003
2013-01-01	NL	mdhim	0.11647070654699393	0.13225501709220197
2013-01-01	NL	mdhimfi	0.08642468400449564	0.09754775286698307
2013-01-01	NL	tb	0.04750248854549834	0.05438459725755249
2013-01-01	BE	md	0.035093418421825874	0.04620928878845813
2013-01-01	BE	mdhfi	0.03364632110554413	0.04249492091405483
2013-01-01	BE	mdhi	0.04877889381528228	0.07210957425327601
2013-01-01	BE	mdhifi	0.046563579233034225	0.06579632922812947
2013-01-01	BE	mdhim	0.052240333897491366	0.07320381133123297
2013-01-01	BE	mdhimfi	0.041552590319630184	0.05871558754685142
2013-01-01	BE	tb	0.033425592771489335	0.0434009481128413
2012-01-01	DE	md	0.038186984958867076	0.047150766173545106
2012-01-01	DE	mdhfi	0.035495370862634545	0.04330937755451847
2012-01-01	DE	mdhi	0.0582114059893602	0.08167785013997984
2012-01-01	DE	mdhifi	0.05195587281373167	0.07305040217212311
2012-01-01	DE	mdhim	0.062010199591235514	0.07981704789754931
2012-01-01	DE	mdhimfi	0.038951095505636184	0.05476557389253362
2012-01-01	DE	tb	0.03361586088546245	0.04125473320753251
2012-01-01	FR	md	0.034376103616525	0.04308559611203878
2012-01-01	FR	mdhfi	0.03539547213716809	0.04208805400350037
2012-01-01	FR	mdhi	0.04830418420693976	0.08205260636483057
2012-01-01	FR	mdhifi	0.053250733764326486	0.08032122652972178
2012-01-01	FR	mdhim	0.03478932706727528	0.05361949239257065
2012-01-01	FR	mdhimfi	0.0248253219138084	0.03954484985753483
2012-01-01	FR	tb	0.030352327596860903	0.0378224144214632
2012-01-01	IT	md	0.04083994835280178	0.048160351393867144
2012-01-01	IT	mdhfi	0.03712163987843293	0.043288377431774314
2012-01-01	IT	mdhi	0.05010975762512701	0.06743240105826205
2012-01-01	IT	mdhifi	0.04147612972605456	0.05640105286950593
2012-01-01	IT	mdhim	0.051624578524526565	0.06577258310503313
2012-01-01	IT	mdhimfi	0.033631949547384285	0.04573419403052433
2012-01-01	IT	tb	0.037603337477960234	0.04391074789224198
2012-01-01	ES	md	0.05192038534250614	0.05798829966010015
2012-01-01	ES	mdhfi	0.05077237026929164	0.055993545983387134
2012-01-01	ES	mdhi	0.0510066147766218	0.061881455821432334
2012-01-01	ES	mdhifi	0.048889926495578793	0.05838162218307338
2012-01-01	ES	mdhim	0.05477715075632387	0.06413657858651589
2012-01-01	ES	mdhimfi	0.04188747184638058	0.05001968157511264
2012-01-01	ES	tb	0.045143728003221306	0.05019129583803745
2012-01-01	NL	md	0.060394305525337914	0.06882686329407509
2012-01-01	NL	mdhfi	0.04540310739559311	0.051045337770533966
2012-01-01	NL	mdhi	0.1527678194728027	0.17405576763910616
2012-01-01	NL	mdhifi	0.12052880127105776	0.13546622761656416
2012-01-01	NL	mdhim	0.11997409795316864	0.13541962995524692
2012-01-01	NL	mdhimfi	0.08555648814882387	0.09615971100200034
2012-01-01	NL	tb	0.04749085361107358	0.054163476492228524
2012-01-01	BE	md	0.03584603930779433	0.04670124640327467
2012-01-01	BE	mdhfi	0.033813417914076424	0.042725697519784216
2012-01-01	BE	mdhi	0.04937718858457491	0.07172963341207225
2012-01-01	BE	mdhifi	0.04597772293267109	0.06498145768872164
2012-01-01	BE	mdhim	0.05288632858282958	0.07306660385678411
2012-01-01	BE	mdhimfi	0.04123289902260548	0.05827548021776535
2012-01-01	BE	tb	0.03437940451762829	0.04411626143609066
2011-01-01	DE	md	0.043084318067664835	0.051727997751348787
2011-01-01	DE	mdhfi	0.039967793734497596	0.0479349922381138
2011-01-01	DE	mdhi	0.06453436634111874	0.08685216969165713
2011-01-01	DE	mdhifi	0.057312797282791296	0.07851356069422867
2011-01-01	DE	mdhim	0.07034454559555933	0.08741434483179078
2011-01-01	DE	mdhimfi	0.04332681695132709	0.05935398085022732
2011-01-01	DE	tb	0.03768551888374913	0.045033928813333686
2011-01-01	FR	md	0.037713832136970375	0.046445328981306315
2011-01-01	FR	mdhfi	0.03820832660181121	0.04491515031729682
2011-01-01	FR	mdhi	0.061217112675911574	0.09499776931114728
2011-01-01	FR	mdhifi	0.06456376396221992	0.09161805841706275
2011-01-01	FR	mdhim	0.042203707823071174	0.06107160180092306
2011-01-01	FR	mdhimfi	0.03126009991905626	0.045996829280091446
2011-01-01	FR	tb	0.033330057145212755	0.04081682068563206
2011-01-01	IT	md	0.04799527092285674	0.055084247734805546
2011-01-01	IT	mdhfi	0.04406822983807874	0.05016327397128854
2011-01-01	IT	mdhi	0.05996168879232022	0.07656725254155511
2011-01-01	IT	mdhifi	0.051032529885182656	0.06563953243762347
2011-01-01	IT	mdhim	0.06156470687313143	0.0751583016452955
2011-01-01	IT	mdhimfi	0.04147299880707677	0.05334378398655575
2011-01-01	IT	tb	0.043665561579902624	0.049761793382495104
2011-01-01	ES	md	0.05137838053543998	0.05603557738486559
2011-01-01	ES	mdhfi	0.05063905194123031	0.05429221222348987
2011-01-01	ES	mdhi	0.05599418768883405	0.06465770490097345
2011-01-01	ES	mdhifi	0.05476661386026781	0.06167905367851696
2011-01-01	ES	mdhim	0.05759146498842962	0.06500702246881146
2011-01-01	ES	mdhimfi	0.046628240698902035	0.05251348510134682
2011-01-01	ES	tb	0.04503842493543919	0.048947608998838994
2011-01-01	NL	md	0.06189261571373413	0.07029515505488104
2011-01-01	NL	mdhfi	0.04837013902434971	0.05410550742563005
2011-01-01	NL	mdhi	0.1528044473228623	0.17442228734324872
2011-01-01	NL	mdhifi	0.12395073854345538	0.13947546680059078
2011-01-01	NL	mdhim	0.1197107530302173	0.13529426768440317
2011-01-01	NL	mdhimfi	0.08727495368531052	0.09820606999441994
2011-01-01	NL	tb	0.04888266966224497	0.055565381753217534
2011-01-01	BE	md	0.040565035172529275	0.05081628100633938
2011-01-01	BE	mdhfi	0.03983669379657075	0.0484140734115642
2011-01-01	BE	mdhi	0.05877097265779683	0.07979257526045644
2011-01-01	BE	mdhifi	0.05849798148873495	0.07671776737937323
2011-01-01	BE	mdhim	0.061595645451762944	0.08064304008236131
2011-01-01	BE	mdhimfi	0.05265815052050028	0.06905906220093622
2011-01-01	BE	tb	0.03872368943030455	0.0479316511155186
2010-01-01	DE	md	0.04292712367500283	0.050224540369425245
2010-01-01	DE	mdhfi	0.03992234591243323	0.04616677547240006
2010-01-01	DE	mdhi	0.06470949907678485	0.08330941858748377
2010-01-01	DE	mdhifi	0.057892163191707154	0.07428325993998336
2010-01-01	DE	mdhim	0.06984104900689324	0.08418512606234162
2010-01-01	DE	mdhimfi	0.04414966924879864	0.05664983265891484
2010-01-01	DE	tb	0.03770379125383154	0.04389604559082787
2010-01-01	FR	md	0.03947177405524744	0.04726212363206678
2010-01-01	FR	mdhfi	0.03893959534340852	0.04499937042202391
2010-01-01	FR	mdhi	0.0663548992391172	0.09634115844073757
2010-01-01	FR	mdhifi	0.06575142642183662	0.0900599114907653
2010-01-01	FR	mdhim	0.04652369337475428	0.06335743378038687
2010-01-01	FR	mdhimfi	0.032251239325213385	0.045564939445787475
2010-01-01	FR	tb	0.03494038027451674	0.04161983862862636
2010-01-01	IT	md	0.047755406239610484	0.055294448108432405
2010-01-01	IT	mdhfi	0.04404479993816898	0.050715989116756385
2010-01-01	IT	mdhi	0.058596259056268064	0.07613556962771315
2010-01-01	IT	mdhifi	0.05020481521606337	0.06608563067014689
2010-01-01	IT	mdhim	0.06053513036219289	0.07488766566128283
2010-01-01	IT	mdhimfi	0.04078105004799048	0.053680934791091074
2010-01-01	IT	tb	0.04355991207013602	0.05004712628712211
2010-01-01	ES	md	0.04962616969971673	0.05420978530460967
2010-01-01	ES	mdhfi	0.048402030202573644	0.05190956553443378
2010-01-01	ES	mdhi	0.060498016467598247	0.06936718529020947
2010-01-01	ES	mdhifi	0.05847829011309581	0.0653829177410057
2010-01-01	ES	mdhim	0.060110376867942905	0.06763340040780014
2010-01-01	ES	mdhimfi	0.04933395674516108	0.05515889793407023
2010-01-01	ES	tb	0.04376538284388718	0.047649993742892735
2010-01-01	NL	md	0.05884275034509653	0.06744421324796339
2010-01-01	NL	mdhfi	0.04531125063198322	0.05123651080884479
2010-01-01	NL	mdhi	0.15037441373587188	0.17297953824963433
2010-01-01	NL	mdhifi	0.12104941964896719	0.137486950727597
2010-01-01	NL	mdhim	0.11766995412375585	0.1338577039471392
2010-01-01	NL	mdhimfi	0.08453130668625497	0.09600997370342773
2010-01-01	NL	tb	0.04723966440089372	0.05412614298692625
2010-01-01	BE	md	0.04116524343962962	0.05048615815920646
2010-01-01	BE	mdhfi	0.03894507092950561	0.046718344680935234
2010-01-01	BE	mdhi	0.06058711465646323	0.07959237583392219
2010-01-01	BE	mdhifi	0.057273884541528104	0.07369623698739564
2010-01-01	BE	mdhim	0.06324827065032476	0.0805173927765182
2010-01-01	BE	mdhimfi	0.05170693664505412	0.06653305755999785
2010-01-01	BE	tb	0.03950667609325963	0.047884547822136914
2009-01-01	DE	md	0.03707321580045333	0.0434959499820773
2009-01-01	DE	mdhfi	0.03442482758499044	0.03987300925634401
2009-01-01	DE	mdhi	0.047671334540770306	0.06396708019616763
2009-01-01	DE	mdhifi	0.0412705527889539	0.055502598572418335
2009-01-01	DE	mdhim	0.057900868101271354	0.07047296542912466
2009-01-01	DE	mdhimfi	0.03148871947873281	0.04234752477692453
2009-01-01	DE	tb	0.033005681061864106	0.03845940658015769
2009-01-01	FR	md	0.03948042706705555	0.04526809606632365
2009-01-01	FR	mdhfi	0.04019464913765311	0.044925415333559676
2009-01-01	FR	mdhi	0.06169431508892526	0.08372480121001924
2009-01-01	FR	mdhifi	0.06579820098909156	0.08456503279601862
2009-01-01	FR	mdhim	0.0447188692178792	0.057198180201507166
2009-01-01	FR	mdhimfi	0.03248723883915087	0.04286059615767914
2009-01-01	FR	tb	0.03503591145826083	0.04000629719077173
2009-01-01	IT	md	0.04749515012975788	0.05539315865292443
2009-01-01	IT	mdhfi	0.044163554070767413	0.051072210744103286
2009-01-01	IT	mdhi	0.0554982712908455	0.07377805104598073
2009-01-01	IT	mdhifi	0.04793470943169956	0.06429391312124495
2009-01-01	IT	mdhim	0.05889963132641133	0.07386190609597028
2009-01-01	IT	mdhimfi	0.03894786718682359	0.052240032720662265
2009-01-01	IT	tb	0.0435993186819875	0.05040111968260784
2009-01-01	ES	md	0.051696749424893204	0.05742922696418298
2009-01-01	ES	mdhfi	0.046780907659460434	0.051133834952955405
2009-01-01	ES	mdhi	0.07219938155892935	0.08349451824451234
2009-01-01	ES	mdhifi	0.06307305749898107	0.07180024337066387
2009-01-01	ES	mdhim	0.0689377889025291	0.07846705267860017
2009-01-01	ES	mdhimfi	0.05291791991749319	0.06023997693161922
2009-01-01	ES	tb	0.04607746027837398	0.05097061055462884
2009-01-01	NL	md	0.05646788241455468	0.0642706548373258
2009-01-01	NL	mdhfi	0.04642712377300338	0.052341966776906466
2009-01-01	NL	mdhi	0.1388882745550128	0.15923779176771213
2009-01-01	NL	mdhifi	0.11889183766321303	0.13520593510375584
2009-01-01	NL	mdhim	0.10962544421175684	0.12429220766555894
2009-01-01	NL	mdhimfi	0.08351231715847716	0.09497170836974168
2009-01-01	NL	tb	0.045497950374176435	0.05177249357020144
2009-01-01	BE	md	0.03606347455735938	0.04449952470878273
2009-01-01	BE	mdhfi	0.034795761800830834	0.04163706329415817
2009-01-01	BE	mdhi	0.05185395295473409	0.0689646688676788
2009-01-01	BE	mdhifi	0.0503182022406808	0.06469716513282636
2009-01-01	BE	mdhim	0.05468950068735958	0.07027272216283773
2009-01-01	BE	mdhimfi	0.04553566485717995	0.05854796669019767
2009-01-01	BE	tb	0.03501167341197829	0.042607015185496214
2008-01-01	DE	md	0.04674232976648121	0.0559455747948393
2008-01-01	DE	mdhfi	0.04586938168208858	0.05452804516585622
2008-01-01	DE	mdhi	0.06813218000745884	0.09126440679827019
2008-01-01	DE	mdhifi	0.06691640751221839	0.08931870875557109
2008-01-01	DE	mdhim	0.0747662541573846	0.09266333088814131
2008-01-01	DE	mdhimfi	0.05120730404060767	0.06835050544107411
2008-01-01	DE	tb	0.04108730582820616	0.04890894187245668
2008-01-01	FR	md	0.04444793980393201	0.05500620021906277
2008-01-01	FR	mdhfi	0.04556792465388882	0.05500743415244895
2008-01-01	FR	mdhi	0.07065603715998754	0.11045463206146562
2008-01-01	FR	mdhifi	0.07652643532000857	0.11357848701413584
2008-01-01	FR	mdhim	0.05554213936113136	0.0782221739212628
2008-01-01	FR	mdhimfi	0.03957886484869284	0.06019491894617411
2008-01-01	FR	tb	0.0389262701317849	0.0480014432404141
2008-01-01	IT	md	0.05601697613833251	0.06641025723478196
2008-01-01	IT	mdhfi	0.051684538842501036	0.0609377399025345
2008-01-01	IT	mdhi	0.07345803904698323	0.09712281572189695
2008-01-01	IT	mdhifi	0.06407985140124352	0.08563141029820637
2008-01-01	IT	mdhim	0.07378501751809245	0.09321536858637498
2008-01-01	IT	mdhimfi	0.05223202557599454	0.06979888240998014
2008-01-01	IT	tb	0.050651501442125386	0.059611795584912496
2008-01-01	ES	md	0.050107333938845776	0.05790354250218259
2008-01-01	ES	mdhfi	0.046176914009578914	0.0524302506061374
2008-01-01	ES	mdhi	0.0703736996336336	0.08587690264615246
2008-01-01	ES	mdhifi	0.06310105555862325	0.07574116828622623
2008-01-01	ES	mdhim	0.06497315753021161	0.07800471735675121
2008-01-01	ES	mdhimfi	0.052762038947946205	0.0633310875024609
2008-01-01	ES	tb	0.044948268534994444	0.05164845303488035
2008-01-01	NL	md	0.07006323031759755	0.0828853859256161
2008-01-01	NL	mdhfi	0.06545367188156853	0.07629951797875797
2008-01-01	NL	mdhi	0.15255944056482476	0.1853246647435857
2008-01-01	NL	mdhifi	0.14782881353216076	0.1771223365132352
2008-01-01	NL	mdhim	0.12190441920891924	0.1457943564485481
2008-01-01	NL	mdhimfi	0.10512122055271829	0.12595187471601993
2008-01-01	NL	tb	0.05547575413263841	0.06578258161903763
2008-01-01	BE	md	0.03538104359618909	0.04727157560362381
2008-01-01	BE	mdhfi	0.037868158139834546	0.048116350652268776
2008-01-01	BE	mdhi	0.05221881043874067	0.07642717700897074
2008-01-01	BE	mdhifi	0.0586694928191275	0.08029266770634548
2008-01-01	BE	mdhim	0.054423053278990954	0.07651643450991064
2008-01-01	BE	mdhimfi	0.05321163571734885	0.07282326775750256
2008-01-01	BE	tb	0.0336887878094896	0.04438891494620297
2007-01-01	DE	md	0.053728929961920587	0.06410571487291841
2007-01-01	DE	mdhfi	0.052196509665233856	0.06121584892334529
2007-01-01	DE	mdhi	0.08494456709015945	0.11101559375983498
2007-01-01	DE	mdhifi	0.08254618553289814	0.10589199883725589
2007-01-01	DE	mdhim	0.08800075255357274	0.10815614401718528
2007-01-01	DE	mdhimfi	0.06309684562145838	0.08094197278830219
2007-01-01	DE	tb	0.04728891018115152	0.056105747171781704
2007-01-01	FR	md	0.046545807660558866	0.05786207488381024
2007-01-01	FR	mdhfi	0.04784872063854146	0.05721089463324732
2007-01-01	FR	mdhi	0.07622966004734963	0.11872937130284854
2007-01-01	FR	mdhifi	0.08294700609950378	0.11952214701907063
2007-01-01	FR	mdhim	0.05915484719580591	0.08337050075900947
2007-01-01	FR	mdhimfi	0.04296198681018148	0.06332174289636867
2007-01-01	FR	tb	0.04052872912828766	0.05024851343276564
2007-01-01	IT	md	0.05843722879034862	0.06988932321541091
2007-01-01	IT	mdhfi	0.053880204817228536	0.06383075521944916
2007-01-01	IT	mdhi	0.0782965045770687	0.10427748211507809
2007-01-01	IT	mdhifi	0.06853805303026522	0.09163254741725395
2007-01-01	IT	mdhim	0.078318514246503	0.09967963624702124
2007-01-01	IT	mdhimfi	0.05594107365039244	0.0747909060325673
2007-01-01	IT	tb	0.052922218173504815	0.06279148572174253
2007-01-01	ES	md	0.039121498044296564	0.05233253498496178
2007-01-01	ES	mdhfi	0.036331761616881626	0.04740975311817
2007-01-01	ES	mdhi	0.05077310840934379	0.07743766401037709
2007-01-01	ES	mdhifi	0.04542587653947728	0.06814811801450768
2007-01-01	ES	mdhim	0.047649630398308274	0.06994324593342639
2007-01-01	ES	mdhimfi	0.03778028506462513	0.05667816498748936
2007-01-01	ES	tb	0.035046849276934376	0.04644407220577013
2007-01-01	NL	md	0.07206703671636609	0.08566812099480477
2007-01-01	NL	mdhfi	0.06695167240261858	0.07837192297042574
2007-01-01	NL	mdhi	0.15387402693054444	0.1883616019194653
2007-01-01	NL	mdhifi	0.14803006640591485	0.1786779232678889
2007-01-01	NL	mdhim	0.12463414238903282	0.14988230022031707
2007-01-01	NL	mdhimfi	0.10564440087998335	0.1275168120397568
2007-01-01	NL	tb	0.0570498147778845	0.06799902958231785
2007-01-01	BE	md	0.04511062510089629	0.05805322962352635
2007-01-01	BE	mdhfi	0.04633080546604447	0.05706219280615598
2007-01-01	BE	mdhi	0.06759173069003768	0.09338767465164828
2007-01-01	BE	mdhifi	0.07176542483809219	0.09393764740600655
2007-01-01	BE	mdhim	0.06959477379206548	0.0932743964982217
2007-01-01	BE	mdhimfi	0.0654827934765741	0.08571397129802444
2007-01-01	BE	tb	0.042067838924173755	0.05367641118637513
2006-01-01	DE	md	0.05181282692810484	0.06230022013139705
2006-01-01	DE	mdhfi	0.048752917065410455	0.05821694142425631
2006-01-01	DE	mdhi	0.07735880447489803	0.10334847556327553
2006-01-01	DE	mdhifi	0.07087318507662212	0.09505701684657913
2006-01-01	DE	mdhim	0.08327147362542077	0.10345754095493898
2006-01-01	DE	mdhimfi	0.054412641943410736	0.07297969487740412
2006-01-01	DE	tb	0.04575361122354399	0.054653922023573144
2006-01-01	FR	md	0.04477842851527811	0.05604217125420518
2006-01-01	FR	mdhfi	0.046074572181321355	0.05550443514490069
2006-01-01	FR	mdhi	0.07041513662460319	0.11229912575108364
2006-01-01	FR	mdhifi	0.07680920671469611	0.1132580024675796
2006-01-01	FR	mdhim	0.055335223303015525	0.07929052048007916
2006-01-01	FR	mdhimfi	0.03981744790612013	0.060193212055957644
2006-01-01	FR	tb	0.03887318317068147	0.04854390296194345
2006-01-01	IT	md	0.0604350285919767	0.07096377434324512
2006-01-01	IT	mdhfi	0.05723018854010328	0.06610311876888147
2006-01-01	IT	mdhi	0.08021118928174936	0.10394226509947868
2006-01-01	IT	mdhifi	0.07364723843117481	0.0941119065767882
2006-01-01	IT	mdhim	0.0815308602492572	0.10110144458216871
2006-01-01	IT	mdhimfi	0.060293096884307736	0.07704699350680995
2006-01-01	IT	tb	0.05457192304962694	0.06363550835845283
2006-01-01	ES	md	0.03475176272754617	0.04651977446990541
2006-01-01	ES	mdhfi	0.03276790824438751	0.0425000407977834
2006-01-01	ES	mdhi	0.04713601765998589	0.07097513660829553
2006-01-01	ES	mdhifi	0.04347085118416749	0.0635268904808595
2006-01-01	ES	mdhim	0.04219721231121681	0.06211105255742175
2006-01-01	ES	mdhimfi	0.036109901820599415	0.052769838081000976
2006-01-01	ES	tb	0.03125268797757611	0.04141898724697604
2006-01-01	NL	md	0.06863130662820965	0.08196458293298735
2006-01-01	NL	mdhfi	0.06227135555211461	0.07324750517183214
2006-01-01	NL	mdhi	0.15016729660938832	0.1839934456838894
2006-01-01	NL	mdhifi	0.14147627633422974	0.17107244541983646
2006-01-01	NL	mdhim	0.12257519329144784	0.14731331624140026
2006-01-01	NL	mdhimfi	0.10066063423019833	0.12171836368233095
2006-01-01	NL	tb	0.054456744800906474	0.06518775468853609
2006-01-01	BE	md	0.04312005078268892	0.05639171059643944
2006-01-01	BE	mdhfi	0.04338501484121363	0.05433436347189077
2006-01-01	BE	mdhi	0.06297961748847815	0.0891872057629065
2006-01-01	BE	mdhifi	0.06503554407679393	0.08747034425762286
2006-01-01	BE	mdhim	0.06566794155272361	0.08985621021048869
2006-01-01	BE	mdhimfi	0.05967419283929654	0.08025952984702636
2006-01-01	BE	tb	0.039977952014572306	0.051859929185613794
2005-01-01	DE	md	0.046784617537042564	0.05547410030631234
2005-01-01	DE	mdhfi	0.044340595174356526	0.05099065205672459
2005-01-01	DE	mdhi	0.06651563173222647	0.08788839639914181
2005-01-01	DE	mdhifi	0.06138624913383678	0.07827244805058708
2005-01-01	DE	mdhim	0.07370422769944084	0.09032916177313897
2005-01-01	DE	mdhimfi	0.04717781218465853	0.060155538177825714
2005-01-01	DE	tb	0.041312679048501874	0.048684258295012606
2005-01-01	FR	md	0.046055536628634874	0.05535724800189441
2005-01-01	FR	mdhfi	0.0470012761183982	0.05481464008342494
2005-01-01	FR	mdhi	0.07665429654310629	0.11086784902038922
2005-01-01	FR	mdhifi	0.08184836156488733	0.11167094079519028
2005-01-01	FR	mdhim	0.057484255548625754	0.07710563348061075
2005-01-01	FR	mdhimfi	0.04278509227830265	0.05951873193435327
2005-01-01	FR	tb	0.040081941327710355	0.04806483769806283
2005-01-01	IT	md	0.0649603978341688	0.07336853516196405
2005-01-01	IT	mdhfi	0.061677281831119236	0.06811506331962422
2005-01-01	IT	mdhi	0.0913214892764718	0.11021153587651619
2005-01-01	IT	mdhifi	0.08490078395189538	0.09970843724501945
2005-01-01	IT	mdhim	0.09018948780780797	0.10580138293233847
2005-01-01	IT	mdhimfi	0.06964872321114762	0.08179624526705455
2005-01-01	IT	tb	0.058646821905593824	0.06588121521469531
2005-01-01	ES	md	0.03506998944671078	0.046250238594248115
2005-01-01	ES	mdhfi	0.03300729301127956	0.0424922931647691
2005-01-01	ES	mdhi	0.04911044379837104	0.07164110636094093
2005-01-01	ES	mdhifi	0.04535627474969933	0.0647951677956301
2005-01-01	ES	mdhim	0.043309450118434296	0.06214240036682164
2005-01-01	ES	mdhimfi	0.03770389666003729	0.053863116495307166
2005-01-01	ES	tb	0.03173386566708027	0.04138454105905055
2005-01-01	NL	md	0.06152584377339458	0.07467309447655007
2005-01-01	NL	mdhfi	0.05403091098121	0.06445047780471197
2005-01-01	NL	mdhi	0.13542572871425237	0.16815905956567262
2005-01-01	NL	mdhifi	0.12344428484599405	0.1510389858725054
2005-01-01	NL	mdhim	0.11240717856910781	0.136476996782781
2005-01-01	NL	mdhimfi	0.08828465354925283	0.10801978039583056
2005-01-01	NL	tb	0.04871091271281842	0.05928777737766985
2005-01-01	BE	md	0.04571211002132127	0.05792876938073798
2005-01-01	BE	mdhfi	0.04581344110726885	0.05604449852170788
2005-01-01	BE	mdhi	0.0679623998026139	0.09183776799578561
2005-01-01	BE	mdhifi	0.06990470528142485	0.09066165716816409
2005-01-01	BE	mdhim	0.07014636731890111	0.0922487447381157
2005-01-01	BE	mdhimfi	0.0643406265238665	0.08344542474513057
2005-01-01	BE	tb	0.0419604753557756	0.052888158950828684
2004-01-01	DE	md	0.04591829054117592	0.053530045910867914
2004-01-01	DE	mdhfi	0.04213813402264738	0.04849399396002763
2004-01-01	DE	mdhi	0.064229047328457	0.0828366197691029
2004-01-01	DE	mdhifi	0.05570173104768406	0.07174903734701919
2004-01-01	DE	mdhim	0.07176342269903394	0.08627063442295448
2004-01-01	DE	mdhimfi	0.04290230863860139	0.055262184619526984
2004-01-01	DE	tb	0.03991322834305576	0.04635541978167714
2004-01-01	FR	md	0.047383544782174006	0.056691573641744
2004-01-01	FR	mdhfi	0.04890173588473224	0.05602316331291838
2004-01-01	FR	mdhi	0.08262924559329934	0.11652839224463203
2004-01-01	FR	mdhifi	0.09014394074141	0.1170312529001011
2004-01-01	FR	mdhim	0.05988033077406825	0.07935382286648666
2004-01-01	FR	mdhimfi	0.04743473860394725	0.06255481687696235
2004-01-01	FR	tb	0.04119781384927665	0.04918382351523352
2004-01-01	IT	md	0.06784469435324605	0.07657913696304186
2004-01-01	IT	mdhfi	0.06504758248747593	0.07177474016562647
2004-01-01	IT	mdhi	0.09543728380671031	0.11485244522544913
2004-01-01	IT	mdhifi	0.09027353946098068	0.10558546000040944
2004-01-01	IT	mdhim	0.09442381699654748	0.11054477096615102
2004-01-01	IT	mdhimfi	0.07440630151125648	0.08702686987686911
